State,County,Latitude,Longitude
IOWA,ADAIR,41.3127814,-94.4953303
IOWA,ADAMS,41.0161621,-94.6850186
IOWA,CASS,41.3122834,-94.9215151
IOWA,FREMONT,40.7345943,-95.5924782
IOWA,MILLS,41.0171392,-95.6087477
IOWA,MONTGOMERY,41.0166807,-95.1753285
IOWA,PAGE,40.736337,-95.1602396
IOWA,POTTAWATTAMIE,41.3115686,-95.5331269
IOWA,TAYLOR,40.738254,-94.6847413
IOWA,AUDUBON,41.670205,-94.9106526
IOWA,CALHOUN,42.3808184,-94.6332459
IOWA,CARROLL,42.0193628,-94.860335
IOWA,CRAWFORD,42.020579,-95.3811884
IOWA,GREENE,42.0182893,-94.4005864
IOWA,GUTHRIE,41.6721976,-94.4985983
IOWA,HARRISON,41.6659155,-95.7976315
IOWA,IDA,42.3788371,-95.4949407
IOWA,MONONA,42.0218737,-95.9356631
IOWA,SAC,42.3797854,-95.0825306
IOWA,SHELBY,41.668243,-95.3163623
IOWA,WOODBURY,42.3775361,-96.0607187
KENTUCKY,ANDERSON,38.0096811,-84.9880147
KENTUCKY,BATH,38.1245248,-83.7249243
KENTUCKY,BOURBON,38.1944867,-84.2046611
KENTUCKY,BOYLE,37.6240938,-84.8540572
KENTUCKY,CLARK,37.9713791,-84.1550145
KENTUCKY,FAYETTE,38.0280648,-84.4722444
KENTUCKY,FLEMING,38.3663888,-83.6790737
KENTUCKY,FRANKLIN,38.2520423,-84.8633812
KENTUCKY,GARRARD,37.6360342,-84.5408428
KENTUCKY,HARRISON,38.4355948,-84.3216412
KENTUCKY,JESSAMINE,37.8652866,-84.576902
KENTUCKY,LINCOLN,37.4657952,-84.6573677
KENTUCKY,MADISON,37.7298081,-84.2974735
KENTUCKY,MASON,38.5755445,-83.8118236
KENTUCKY,MERCER,37.8087581,-84.8760836
KENTUCKY,MONTGOMERY,38.0372304,-83.9152368
KENTUCKY,NICHOLAS,38.3287954,-84.0153581
KENTUCKY,ROBERTSON,38.513372,-84.0465647
KENTUCKY,SCOTT,38.2776401,-84.5816131
KENTUCKY,SHELBY,38.2215625,-85.2111267
KENTUCKY,SPENCER,39.0355088,-84.3588044
KENTUCKY,WASHINGTON,37.7310874,-85.1750475
KENTUCKY,WOODFORD,38.0686424,-84.7404532
KENTUCKY,ADAIR,37.0954558,-85.289922
KENTUCKY,ALLEN,36.7528961,-86.1924103
KENTUCKY,BARREN,36.9584649,-85.925817
KENTUCKY,BRECKINRIDGE,37.7406389,-86.4109353
KENTUCKY,BULLITT,37.9749498,-85.6742394
KENTUCKY,BUTLER,37.240158,-86.673921
KENTUCKY,CASEY,37.2911032,-84.9146294
KENTUCKY,CLINTON,36.7190018,-85.1426047
KENTUCKY,CUMBERLAND,36.7934611,-85.3795095
KENTUCKY,EDMONSON,37.1999181,-86.2206738
KENTUCKY,GRAYSON,37.4537437,-86.3389464
KENTUCKY,GREEN,37.2433976,-85.5346302
KENTUCKY,HARDIN,37.6645815,-85.9634901
KENTUCKY,HART,37.2921203,-85.8845579
KENTUCKY,JEFFERSON,38.1787175,-85.664528
KENTUCKY,LARUE,37.5257936,-85.7027413
KENTUCKY,MARION,37.5413747,-85.2650391
KENTUCKY,MEADE,37.9313371,-86.1902231
KENTUCKY,METCALFE,36.9767017,-85.6254484
KENTUCKY,MONROE,36.699465,-85.7284653
KENTUCKY,NELSON,37.8078463,-85.4741595
KENTUCKY,RUSSELL,38.5173028,-82.6976631
KENTUCKY,TAYLOR,37.3396409,-85.3096607
KENTUCKY,WARREN,36.9812407,-86.4233533
KENTUCKY,BELL,36.7370344,-83.6491695
KENTUCKY,BOYD,38.3608934,-82.6945926
KENTUCKY,BREATHITT,37.5248869,-83.2943551
KENTUCKY,CARTER,38.3199171,-83.0039034
KENTUCKY,CLAY,37.1540436,-83.723144
KENTUCKY,ELLIOTT,38.1178636,-83.0656398
KENTUCKY,ESTILL,37.6896864,-83.9407279
KENTUCKY,FLOYD,37.5473459,-82.7645621
KENTUCKY,GREENUP,38.5108112,-82.9180186
KENTUCKY,JACKSON,37.4200233,-83.9913882
KENTUCKY,JOHNSON,37.8397984,-82.8159642
KENTUCKY,KNOX,36.8934427,-83.8545725
KENTUCKY,LAUREL,37.1000973,-84.1148273
KENTUCKY,LAWRENCE,38.0601807,-82.7316588
KENTUCKY,LEE,37.6001442,-83.7073043
KENTUCKY,LETCHER,37.1208843,-82.8451698
KENTUCKY,LEWIS,38.5192128,-83.3400338
KENTUCKY,MAGOFFIN,37.6859873,-83.039044
KENTUCKY,MCCREARY,36.735774,-84.4960095
KENTUCKY,MENIFEE,37.9357602,-83.6014187
KENTUCKY,MORGAN,37.9198759,-83.2097119
KENTUCKY,OWSLEY,37.4082295,-83.681994
KENTUCKY,PERRY,37.2203608,-83.1640699
KENTUCKY,PIKE,37.4512431,-82.3855722
KENTUCKY,POWELL,37.8192526,-83.8239902
KENTUCKY,PULASKI,37.1124781,-84.593893
KENTUCKY,ROCKCASTLE,37.3885959,-84.3254309
KENTUCKY,ROWAN,38.1822638,-83.4039128
KENTUCKY,WAYNE,36.7822106,-84.8250848
KENTUCKY,WHITLEY,36.7324324,-84.1512134
KENTUCKY,WOLFE,37.7430509,-83.4868591
KENTUCKY,CALDWELL,37.1169666,-87.8391211
KENTUCKY,CHRISTIAN,36.8778665,-87.5014545
KENTUCKY,CRITTENDEN,37.3600974,-88.0885106
KENTUCKY,DAVIESS,37.6877924,-87.0818357
KENTUCKY,HANCOCK,37.8189002,-86.7532261
KENTUCKY,HENDERSON,37.76721,-87.5573742
KENTUCKY,HOPKINS,37.3006817,-87.5612458
KENTUCKY,LOGAN,36.823707,-86.8833607
KENTUCKY,MCLEAN,37.5216272,-87.2594272
KENTUCKY,MUHLENBERG,37.1984359,-87.1417319
KENTUCKY,OHIO,37.4757698,-86.8560639
KENTUCKY,SIMPSON,36.73518,-86.5780102
KENTUCKY,TODD,36.8098474,-87.1728185
KENTUCKY,UNION,37.637247,-87.958036
KENTUCKY,WEBSTER,37.5139929,-87.6650997
KENTUCKY,BOONE,38.9589235,-84.7160121
KENTUCKY,BRACKEN,38.686946,-84.0751461
KENTUCKY,CAMPBELL,38.9339799,-84.3715286
KENTUCKY,CARROLL,38.65718,-85.1000246
KENTUCKY,GALLATIN,38.7531444,-84.8435828
KENTUCKY,GRANT,38.6472221,-84.6162564
KENTUCKY,HENRY,38.447983,-85.1191168
KENTUCKY,KENTON,38.9252546,-84.5331967
KENTUCKY,OLDHAM,38.4975639,-85.4210695
KENTUCKY,OWEN,38.5303187,-84.819254
KENTUCKY,PENDLETON,38.6914606,-84.3689142
KENTUCKY,TRIMBLE,38.5984202,-85.3221506
KENTUCKY,BALLARD,37.0231521,-88.9888619
KENTUCKY,CALLOWAY,36.6257937,-88.271076
KENTUCKY,CARLISLE,36.8432751,-88.9636817
KENTUCKY,FULTON,36.5577082,-89.102082
KENTUCKY,GRAVES,36.7244966,-88.6569094
KENTUCKY,HICKMAN,36.6903525,-88.9587214
KENTUCKY,LIVINGSTON,37.1898627,-88.3343825
KENTUCKY,LYON,36.9981232,-88.0658149
KENTUCKY,MARSHALL,36.8624306,-88.3264641
KENTUCKY,MCCRACKEN,37.0335839,-88.7107201
KENTUCKY,TRIGG,36.7949221,-87.8782433
MAINE,HANCOCK,44.7135397,-68.2994753
MAINE,PENOBSCOT,45.2930166,-68.5957766
MAINE,SOMERSET,45.4538403,-70.0997288
MAINE,WALDO,44.4870161,-69.1365185
MAINE,AROOSTOOK,46.6847962,-68.4701132
MAINE,ANDROSCOGGIN,44.1402839,-70.196395
MAINE,CUMBERLAND,43.8506432,-70.4001498
MAINE,FRANKLIN,44.916814,-70.4395797
MAINE,KENNEBEC,44.4184616,-69.8250659
MAINE,LINCOLN,44.1137571,-69.5351337
MAINE,OXFORD,44.4694529,-70.7782375
MAINE,SAGADAHOC,43.9900158,-69.8654643
MAINE,YORK,43.4229305,-70.6546639
MARYLAND,DORCHESTER,38.3930694,-76.0995677
MARYLAND,SOMERSET,38.0630795,-75.8745873
MARYLAND,WICOMICO,38.3888688,-75.635738
MARYLAND,WORCESTER,38.2231182,-75.3319465
MARYLAND,BALTIMORE,39.2908816,-76.610759
MARYLAND,CARROLL,39.5685399,-77.026707
MARYLAND,FREDERICK,39.415779,-77.4127562
MARYLAND,HARFORD,39.548545,-76.3048991
MARYLAND,HOWARD,39.2305289,-76.9166241
MARYLAND,MONTGOMERY,39.1406267,-77.2075612
MARYLAND,WASHINGTON,39.5893502,-77.710254
MARYLAND,ANNE ARUNDEL,38.9722583,-76.573454
MARYLAND,CALVERT,38.5288529,-76.537764
MARYLAND,CHARLES,38.4991611,-77.027847
MARYLAND,PRINCE GEORGES,38.96870965,-76.95730866
MARYLAND,ST MARYS,39.10768395,-76.85691343
MARYLAND,CAROLINE,38.8550631,-75.8247398
MARYLAND,CECIL,39.5729428,-75.9381806
MARYLAND,KENT,39.2587546,-76.1038454
MARYLAND,QUEEN ANNES,38.9964408,-77.0185383
MARYLAND,TALBOT,38.7542065,-76.1919824
MARYLAND,ALLEGANY,39.6572451,-78.6550628
MARYLAND,GARRETT,39.544087,-79.2496976
MASSACHUSETTS,BERKSHIRE,42.3999954,-73.2322639
MASSACHUSETTS,BRISTOL,41.7425538,-71.0856545
MASSACHUSETTS,DUKES,41.3926378,-70.642011
MASSACHUSETTS,ESSEX,42.6320389,-70.7828255
MASSACHUSETTS,FRANKLIN,42.5896205,-72.6110645
MASSACHUSETTS,HAMPDEN,42.1285315,-72.6063441
MASSACHUSETTS,HAMPSHIRE,42.3432499,-72.6213339
MASSACHUSETTS,MIDDLESEX,42.485452,-71.3968261
MASSACHUSETTS,PLYMOUTH,41.9426657,-70.7618592
MASSACHUSETTS,WORCESTER,42.2625621,-71.8018877
MICHIGAN,CLARE,43.9688673,-84.8505091
MICHIGAN,GLADWIN,43.9747774,-84.3873235
MICHIGAN,GRATIOT,43.2903117,-84.6098023
MICHIGAN,ISABELLA,43.6306545,-84.8468516
MICHIGAN,MECOSTA,43.6375503,-85.3168199
MICHIGAN,MIDLAND,43.634525,-84.3840821
MICHIGAN,MONTCALM,43.3055418,-85.112198
MICHIGAN,OSCEOLA,43.9654579,-85.3310847
MICHIGAN,ARENAC,44.0608193,-83.8718694
MICHIGAN,BAY,43.6957567,-83.9402747
MICHIGAN,HURON,43.8385749,-83.0221987
MICHIGAN,SAGINAW,43.4200387,-83.9490365
MICHIGAN,SANILAC,43.4150687,-82.8234745
MICHIGAN,TUSCOLA,43.4776781,-83.3951071
MICHIGAN,ALCONA,44.7600127,-83.2977451
MICHIGAN,ALPENA,45.0176181,-83.6670019
MICHIGAN,CHEBOYGAN,45.4417481,-84.4768486
MICHIGAN,CRAWFORD,44.6769346,-84.6237147
MICHIGAN,IOSCO,44.3501989,-83.6582168
MICHIGAN,MONTMORENCY,45.0192008,-84.1322903
MICHIGAN,OGEMAW,44.3364914,-84.125549
MICHIGAN,OSCODA,44.6789109,-84.1467693
MICHIGAN,OTSEGO,45.0244123,-84.6136788
MICHIGAN,PRESQUE ISLE,45.3375258,-83.9567881
MICHIGAN,ANTRIM,44.9947369,-85.1133189
MICHIGAN,BENZIE,44.6408868,-85.9928452
MICHIGAN,CHARLEVOIX,45.202075,-84.9676387
MICHIGAN,EMMET,45.5064041,-84.8567966
MICHIGAN,GRAND TRAVERSE,44.6409162,-85.5801336
MICHIGAN,KALKASKA,44.6780512,-85.1002509
MICHIGAN,LEELANAU,44.8878795,-85.8119919
MICHIGAN,MANISTEE,44.3308044,-86.0262043
MICHIGAN,MISSAUKEE,44.336979,-85.1070535
MICHIGAN,WEXFORD,44.3353211,-85.5741088
MICHIGAN,BARRY,42.5910739,-85.3242417
MICHIGAN,BRANCH,41.916753,-85.0649374
MICHIGAN,CALHOUN,42.2461339,-85.0229223
MICHIGAN,CLINTON,42.9435238,-84.6125345
MICHIGAN,EATON,42.5935964,-84.8443666
MICHIGAN,HILLSDALE,41.8779105,-84.5984396
MICHIGAN,INGHAM,42.5860505,-84.3800841
MICHIGAN,IONIA,42.9469688,-85.0713945
MICHIGAN,JACKSON,42.2416466,-84.425589
MICHIGAN,SHIAWASSEE,42.9429488,-84.1458259
MICHIGAN,ST JOSEPH,41.9031963,-85.5356726
MICHIGAN,GENESEE,43.0220032,-83.7274305
MICHIGAN,LAPEER,43.0904764,-83.2333705
MICHIGAN,LENAWEE,41.8735258,-84.0624323
MICHIGAN,LIVINGSTON,42.5924563,-83.9147925
MICHIGAN,MACOMB,42.6741189,-82.902901
MICHIGAN,MONROE,41.9153358,-83.5135665
MICHIGAN,OAKLAND,42.6618842,-83.3804439
MICHIGAN,ST CLAIR,42.9426715,-82.6283554
MICHIGAN,WASHTENAW,42.2582044,-83.8440853
MICHIGAN,WAYNE,42.2682408,-83.2844172
MICHIGAN,ALLEGAN,42.5867203,-85.8861492
MICHIGAN,BERRIEN,41.9838614,-86.3985714
MICHIGAN,CASS,41.9090169,-85.9970051
MICHIGAN,KALAMAZOO,42.291707,-85.5872286
MICHIGAN,KENT,43.0024013,-85.5502718
MICHIGAN,OTTAWA,42.9547143,-85.9827867
MICHIGAN,VAN BUREN,42.2710763,-86.013973
MICHIGAN,ALGER,46.4047895,-86.5280993
MICHIGAN,BARAGA,46.6354348,-88.3876368
MICHIGAN,DELTA,46.0236602,-86.8950252
MICHIGAN,DICKINSON,45.9874631,-87.8864905
MICHIGAN,HOUGHTON,46.8591287,-88.7774734
MICHIGAN,IRON,46.2178577,-88.5463241
MICHIGAN,MARQUETTE,46.4481521,-87.6305899
MICHIGAN,MENOMINEE,45.5785741,-87.562159
MICHIGAN,SCHOOLCRAFT,46.1902943,-86.1833841
MICHIGAN,LAKE,43.9699997,-85.7884997
MICHIGAN,MASON,43.9778831,-86.246291
MICHIGAN,MUSKEGON,43.2484584,-86.129351
MICHIGAN,NEWAYGO,43.5121225,-85.7944976
MICHIGAN,OCEANA,43.6200297,-86.277073
MINNESOTA,BENTON,45.7162129,-94.0481042
MINNESOTA,CARVER,44.807118,-93.7871792
MINNESOTA,KANDIYOHI,45.142373,-95.0025846
MINNESOTA,MCLEOD,44.8169135,-94.2495251
MINNESOTA,MEEKER,45.1183643,-94.5175345
MINNESOTA,MORRISON,45.9926837,-94.2554658
MINNESOTA,RENVILLE,44.7242874,-94.9084771
MINNESOTA,SCOTT,44.6506998,-93.5025726
MINNESOTA,SHERBURNE,45.4427088,-93.7459202
MINNESOTA,SIBLEY,44.5603522,-94.2085682
MINNESOTA,STEARNS,45.535326,-94.6139422
MINNESOTA,TODD,46.0588428,-94.887283
MINNESOTA,WADENA,46.5850936,-94.9606684
MINNESOTA,WRIGHT,45.1489061,-93.9639196
MINNESOTA,AITKIN,46.5714822,-93.3847595
MINNESOTA,ANOKA,45.2710195,-93.2827625
MINNESOTA,CARLTON,46.5799933,-92.7206334
MINNESOTA,CHISAGO,45.4758877,-92.8849411
MINNESOTA,CROW WING,46.4665237,-94.1017044
MINNESOTA,HENNEPIN,45.0257232,-93.4865052
MINNESOTA,ISANTI,45.56932235,-93.32652096
MINNESOTA,KANABEC,45.8986948,-93.2850016
MINNESOTA,MILLE LACS,45.9311972,-93.640356
MINNESOTA,PINE,46.0820957,-92.7542126
MINNESOTA,RAMSEY,45.0165728,-93.0949501
MINNESOTA,WASHINGTON,45.0078657,-92.874565
MINNESOTA,BELTRAMI,47.9978537,-94.8799011
MINNESOTA,CASS,47.0234117,-94.3454604
MINNESOTA,HUBBARD,47.1138266,-94.9427679
MINNESOTA,ITASCA,47.4968343,-93.6225663
MINNESOTA,KOOCHICHING,48.221596,-93.7684251
MINNESOTA,LAKE OF THE WOODS,48.7032282,-94.8480091
MINNESOTA,ST. LOUIS,47.6201005,-92.4363343
MINNESOTA,BECKER,46.9298236,-95.6761851
MINNESOTA,CLAY,46.8994904,-96.5088202
MINNESOTA,CLEARWATER,47.5643825,-95.3747844
MINNESOTA,KITTSON,48.7709208,-96.8074141
MINNESOTA,MAHNOMEN,47.3313602,-95.8142911
MINNESOTA,MARSHALL,48.3605336,-96.381968
MINNESOTA,NORMAN,47.3194344,-96.4625779
MINNESOTA,PENNINGTON,48.0513335,-96.0829271
MINNESOTA,POLK,47.6554613,-96.4193484
MINNESOTA,RED LAKE,47.8605178,-96.0988343
MINNESOTA,ROSEAU,48.7710371,-95.7697882
MINNESOTA,BLUE EARTH,44.0109722,-94.0560643
MINNESOTA,BROWN,44.2350232,-94.6955051
MINNESOTA,FARIBAULT,43.6647961,-93.9510501
MINNESOTA,FREEBORN,43.6763617,-93.3501681
MINNESOTA,LE SUEUR,44.3771652,-93.711443
MINNESOTA,MARTIN,43.6564337,-94.5498419
MINNESOTA,NICOLLET,44.3380412,-94.2362169
MINNESOTA,RICE,44.3413376,-93.2865484
MINNESOTA,STEELE,44.0137336,-93.2203671
MINNESOTA,WASECA,44.0172242,-93.5885717
MINNESOTA,WATONWAN,43.9736055,-94.6370354
MINNESOTA,DAKOTA,44.666655,-93.044911
MINNESOTA,DODGE,44.0175404,-92.8678406
MINNESOTA,FILLMORE,43.6466588,-92.0636359
MINNESOTA,GOODHUE,44.396973,-92.7175627
MINNESOTA,HOUSTON,43.6624222,-91.4685617
MINNESOTA,MOWER,43.6832277,-92.753704
MINNESOTA,OLMSTED,43.9997437,-92.3767816
MINNESOTA,WABASHA,44.2767596,-92.2018164
MINNESOTA,WINONA,43.9582272,-91.7807784
MINNESOTA,COTTONWOOD,44.019068,-95.1658845
MINNESOTA,JACKSON,43.670011,-95.1500626
MINNESOTA,LINCOLN,44.4020631,-96.2627763
MINNESOTA,LYON,44.3880733,-95.8287296
MINNESOTA,MURRAY,44.017855,-95.7615205
MINNESOTA,NOBLES,43.6634212,-95.7527672
MINNESOTA,PIPESTONE,44.0270012,-96.2566582
MINNESOTA,REDWOOD,44.3788613,-95.2532373
MINNESOTA,ROCK,43.6733632,-96.2574328
MINNESOTA,BIG STONE,45.385266,-96.3557364
MINNESOTA,CHIPPEWA,45.027661,-95.5314914
MINNESOTA,DOUGLAS,45.9340479,-95.4627651
MINNESOTA,GRANT,45.9358795,-96.0272071
MINNESOTA,LAC QUI PARLE,44.986426,-96.2024907
MINNESOTA,OTTER TAIL,46.4184196,-95.713142
MINNESOTA,POPE,45.5850258,-95.4469471
MINNESOTA,STEVENS,45.5837016,-95.9946194
MINNESOTA,SWIFT,45.2797223,-95.6898654
MINNESOTA,TRAVERSE,45.7836323,-96.4215265
MINNESOTA,WILKIN,46.3258354,-96.4586194
MINNESOTA,YELLOW MEDICINE,44.7198536,-95.8533555
MONTANA,FERGUS,47.2128617,-109.2175566
MONTANA,JUDITH BASIN,47.0159821,-110.2261158
MONTANA,LEWIS AND CLARK,47.2117026,-112.4768049
MONTANA,MUSSELSHELL,46.4728903,-108.4473635
MONTANA,PETROLEUM,47.0606518,-108.2769626
MONTANA,WHEATLAND,46.4335302,-109.8498047
MONTANA,BLAINE,48.4023938,-108.9664413
MONTANA,CHOUTEAU,47.8835499,-110.367651
MONTANA,HILL,48.6655784,-110.2107103
MONTANA,LIBERTY,48.5608235,-111.0465825
MONTANA,PHILLIPS,48.3541037,-107.9275256
MONTANA,PONDERA,48.2443094,-112.1206742
MONTANA,DANIELS,48.7710629,-105.5123296
MONTANA,DAWSON,47.2416708,-104.9259088
MONTANA,GARFIELD,47.2403675,-106.9487371
MONTANA,MCCONE,47.5823259,-105.8467942
MONTANA,RICHLAND,47.8314138,-104.559421
MONTANA,ROOSEVELT,48.3069516,-104.9709901
MONTANA,SHERIDAN,48.7625919,-104.5154683
MONTANA,VALLEY,48.3564433,-106.615665
MONTANA,FLATHEAD,48.3840879,-113.972144
MONTANA,LAKE,47.7142864,-114.1204325
MONTANA,MISSOULA,46.8701049,-113.995267
MONTANA,RAVALLI,46.0757223,-114.1139453
MONTANA,SANDERS,47.6801812,-115.1769538
MONTANA,BIG HORN,45.4608548,-107.5152896
MONTANA,CARBON,45.2050058,-109.1434792
MONTANA,STILLWATER,45.6540259,-109.3579352
MONTANA,TREASURE,46.1833795,-107.2625484
MONTANA,YELLOWSTONE,45.9645464,-108.276076
MONTANA,CARTER,45.4812219,-104.5596687
MONTANA,CUSTER,46.2426088,-105.5692958
MONTANA,FALLON,46.3291957,-104.4366483
MONTANA,PRAIRIE,46.8103971,-105.3390398
MONTANA,ROSEBUD,46.3894251,-106.6296053
MONTANA,WIBAUX,46.910018,-104.2215171
MONTANA,BEAVERHEAD,45.1708403,-112.9537553
MONTANA,GALLATIN,45.4868491,-111.1967693
NEBRASKA,BUFFALO,40.8421618,-99.0845451
NEBRASKA,CUSTER,41.4022198,-99.7272241
NEBRASKA,DAWSON,40.8776438,-99.8505693
NEBRASKA,GREELEY,41.5595746,-98.5300914
NEBRASKA,HALL,40.8627335,-98.5122907
NEBRASKA,HOWARD,41.227424,-98.5174349
NEBRASKA,SHERMAN,41.2206877,-98.99384
NEBRASKA,VALLEY,41.5595723,-98.9805484
NEBRASKA,BUTLER,41.2142454,-97.1384119
NEBRASKA,CASS,40.9017313,-96.1922102
NEBRASKA,COLFAX,41.5738643,-97.0828487
NEBRASKA,DODGE,41.58577,-96.6789773
NEBRASKA,DOUGLAS,41.2954112,-96.1415672
NEBRASKA,HAMILTON,40.8569853,-98.0470062
NEBRASKA,LANCASTER,40.9515685,-96.6909842
NEBRASKA,MERRICK,41.1650536,-98.0531937
NEBRASKA,NANCE,41.3947359,-98.002421
NEBRASKA,PLATTE,41.5385375,-97.5413664
NEBRASKA,POLK,41.1893645,-97.570244
NEBRASKA,SARPY,41.1193462,-96.093081
NEBRASKA,SAUNDERS,41.2260007,-96.6520834
NEBRASKA,SEWARD,40.8695533,-97.1706676
NEBRASKA,WASHINGTON,41.5407766,-96.246548
NEBRASKA,YORK,40.871617,-97.6001401
NEBRASKA,ARTHUR,41.5721288,-101.6974898
NEBRASKA,BLAINE,41.9195837,-99.979237
NEBRASKA,BOYD,42.916011,-98.7614212
NEBRASKA,BROWN,42.4068829,-99.9120353
NEBRASKA,CHERRY,42.5560174,-101.1503042
NEBRASKA,GARFIELD,41.895743,-99.0097985
NEBRASKA,HOLT,42.4304452,-98.7540783
NEBRASKA,HOOKER,41.9078471,-101.1572302
NEBRASKA,KEYA PAHA,42.8866032,-99.6995454
NEBRASKA,LOGAN,41.5590057,-100.5030548
NEBRASKA,LOUP,41.9075834,-99.4608177
NEBRASKA,MCPHERSON,41.5621689,-101.082432
NEBRASKA,ROCK,42.4152603,-99.456071
NEBRASKA,THOMAS,41.9116541,-100.5558924
NEBRASKA,WHEELER,41.8998069,-98.5309487
NEBRASKA,ANTELOPE,42.1864809,-98.0716943
NEBRASKA,BOONE,41.7103804,-98.0544842
NEBRASKA,BURT,41.855662,-96.3357902
NEBRASKA,CEDAR,42.5947161,-97.2399373
NEBRASKA,CUMING,41.9233919,-96.7921475
NEBRASKA,DAKOTA,42.4049316,-96.5677015
NEBRASKA,DIXON,42.4351249,-96.8792569
NEBRASKA,KNOX,42.6206698,-97.8901445
NEBRASKA,MADISON,41.9064942,-97.5961512
NEBRASKA,PIERCE,42.2591262,-97.6036812
NEBRASKA,STANTON,41.9220687,-97.2141158
NEBRASKA,THURSTON,42.1837827,-96.5394986
NEBRASKA,WAYNE,42.1941294,-97.169623
NEBRASKA,BANNER,41.5563598,-103.7384513
NEBRASKA,BOX BUTTE,42.2130279,-103.0700157
NEBRASKA,CHEYENNE,41.2053619,-102.9796713
NEBRASKA,DAWES,42.71723,-103.1216528
NEBRASKA,DEUEL,41.1097054,-102.3261249
NEBRASKA,GARDEN,41.6440533,-102.3392806
NEBRASKA,KIMBALL,41.1881305,-103.6997645
NEBRASKA,MORRILL,41.683432,-103.0100258
NEBRASKA,SCOTTS BLUFF,41.8555787,-103.7088303
NEBRASKA,SHERIDAN,42.4542885,-102.4089285
NEBRASKA,SIOUX,42.5055628,-103.7745337
NEBRASKA,ADAMS,40.5125798,-98.5148588
NEBRASKA,FRANKLIN,40.1715234,-98.9687585
NEBRASKA,FURNAS,40.1791278,-99.8981009
NEBRASKA,GOSPER,40.5145053,-99.8185651
NEBRASKA,HARLAN,40.1617382,-99.4349368
NEBRASKA,KEARNEY,40.4906216,-98.9472344
NEBRASKA,PHELPS,40.5078647,-99.425665
NEBRASKA,WEBSTER,40.1677552,-98.5260923
NEBRASKA,CLAY,40.5020772,-98.0695257
NEBRASKA,FILLMORE,40.5292758,-97.5997675
NEBRASKA,GAGE,40.2469449,-96.7021336
NEBRASKA,JEFFERSON,40.185543,-97.1786805
NEBRASKA,JOHNSON,40.3915587,-96.2796179
NEBRASKA,NEMAHA,40.3837713,-95.8518344
NEBRASKA,NUCKOLLS,40.1621285,-98.047997
NEBRASKA,OTOE,40.6566851,-96.1444582
NEBRASKA,PAWNEE,40.1223248,-96.2629022
NEBRASKA,RICHARDSON,40.1194651,-95.7607517
NEBRASKA,SALINE,40.5079612,-97.175536
NEBRASKA,THAYER,40.1682672,-97.6348188
NEBRASKA,CHASE,40.5217576,-101.6931758
NEBRASKA,DUNDY,40.1849874,-101.6959427
NEBRASKA,FRONTIER,40.5520473,-100.4230266
NEBRASKA,HAYES,40.5335592,-101.0605971
NEBRASKA,HITCHCOCK,40.1659573,-101.0387468
NEBRASKA,KEITH,41.1973065,-101.6862537
NEBRASKA,LINCOLN,40.8088861,-96.7077751
NEBRASKA,PERKINS,40.8501242,-101.6522162
NEBRASKA,RED WILLOW,40.1686191,-100.4550901
NEVADA,CHURCHILL,39.6136309,-118.4191948
NEVADA,HUMBOLDT,41.429394,-118.2024818
NEVADA,LYON,38.9887898,-119.1822042
NEVADA,PERSHING,40.3913722,-118.4778996
NEVADA,LINCOLN,37.5449476,-114.8764448
NEW HAMPSHIRE,CARROLL,43.8778199,-71.2740836
NEW HAMPSHIRE,GRAFTON,43.9702453,-71.8742626
NEW HAMPSHIRE,ROCKINGHAM,42.9966675,-71.1003143
NEW HAMPSHIRE,STRAFFORD,43.3312505,-71.0399927
NEW HAMPSHIRE,SULLIVAN,43.3564357,-72.2392517
NEW HAMPSHIRE,MERRIMACK,43.3260376,-71.6854725
NEW JERSEY,BURLINGTON,39.9325409,-74.7226665
NEW JERSEY,MERCER,40.2807177,-74.7033717
NEW JERSEY,MIDDLESEX,40.596106,-74.237292
NEW JERSEY,MONMOUTH,40.2932319,-74.1671114
NEW JERSEY,OCEAN,39.977818,-74.3319287
NEW JERSEY,BERGEN,40.9678345,-74.0563254
NEW JERSEY,HUNTERDON,40.5770634,-74.9261552
NEW JERSEY,MORRIS,40.8679538,-74.5601181
NEW JERSEY,SOMERSET,40.5675084,-74.6189556
NEW JERSEY,SUSSEX,41.133372,-74.6930393
NEW JERSEY,WARREN,40.8602222,-74.9720493
NEW JERSEY,ATLANTIC,39.5143268,-74.6632883
NEW JERSEY,CAMDEN,39.9448402,-75.1198911
NEW JERSEY,CAPE MAY,39.1765386,-74.8012119
NEW JERSEY,CUMBERLAND,39.3183341,-75.1623239
NEW JERSEY,GLOUCESTER,39.7267303,-75.1535378
NEW JERSEY,SALEM,39.5980987,-75.3488201
NEW YORK,CAYUGA,42.9128476,-76.7345558
NEW YORK,CHENANGO,42.4784565,-75.6130279
NEW YORK,CORTLAND,42.5842136,-76.0704906
NEW YORK,HERKIMER,43.0356602,-75.0895218
NEW YORK,MADISON,43.07869355,-75.75099742
NEW YORK,ONEIDA,43.2144051,-75.4039155
NEW YORK,ONONDAGA,43.015598,-76.2257127
NEW YORK,OSWEGO,43.4112973,-76.1279841
NEW YORK,OTSEGO,42.5984272,-75.0142701
NEW YORK,ALBANY,42.6511674,-73.754968
NEW YORK,FULTON,43.1061507,-74.4461771
NEW YORK,MONTGOMERY,42.8941269,-74.4099745
